"plot_id" "Domain" "Leaf_flush" "mean_ndvi" "sd_ndvi"
"367" 634 "Amazonia" "Evergreen" 0.462010488900427 0.114783830504186
"368" 635 "Amazonia" "Evergreen" 0.453070467181207 0.114473758529763
"369" 636 "Amazonia" "Evergreen" 0.519792540950097 0.0614645545407395
"370" 637 "Amazonia" "Evergreen" 0.429025191441043 0.111228909563719
"371" 638 "Amazonia" "Evergreen" 0.449653448325934 0.139761744353082
"372" 639 "Amazonia" "Evergreen" 0.544206557309853 0.067226052755174
"373" 640 "Amazonia" "Evergreen" 0.411927597953308 0.145121424166514
"374" 641 "Amazonia" "Evergreen" 0.452013981658114 0.145526834402732
"375" 642 "Amazonia" "Evergreen" 0.391615909657793 0.149324409745832
"376" 644 "Amazonia" "Evergreen" 0.46780498049683 0.113682070989527
"377" 647 "Amazonia" "Evergreen" 0.40069708156077 0.118251075394727
"378" 648 "Amazonia" "Evergreen" 0.521844542281405 0.0989778301102185
"379" 649 "Amazonia" "Evergreen" 0.371854755402258 0.063127533430434
"380" 651 "Amazonia" "Evergreen" 0.402099222445271 0.0939524457693406
"381" 652 "Amazonia" "Evergreen" 0.466851826848153 0.140542604781976
"382" 653 "Amazonia" "Evergreen" 0.43112566146226 0.119693077398258
"383" 654 "Amazonia" "Evergreen" 0.491874388780718 0.108591946065296
"384" 655 "Amazonia" "Evergreen" 0.434866360132914 0.111963502137667
"385" 656 "Amazonia" "Evergreen" 0.456857864320233 0.133130759191913
"386" 657 "Amazonia" "Evergreen" 0.507007951480626 0.0798175844217049
"387" 658 "Amazonia" "Evergreen" 0.468893712554714 0.135845458384561
"388" 660 "Amazonia" "Evergreen" 0.432788237054496 0.119163889450738
"389" 663 "Amazonia" "Evergreen" 0.520643290732417 0.0866748523136696
"390" 664 "Amazonia" "Evergreen" 0.435775539513645 0.145071566303467
"391" 665 "Amazonia" "Evergreen" 0.480031156840791 0.126493265389843
"392" 666 "Amazonia" "Evergreen" 0.578385085017187 0.14269061434589
"393" 668 "Amazonia" "Evergreen" 0.520722934100512 0.156081109753126
"394" 669 "Amazonia" "Evergreen" 0.529842633932787 0.115481604597941
"395" 677 "Amazonia" "Evergreen" 0.49661699254928 0.150991122678395
"396" 682 "Amazonia" "Evergreen" 0.436650505458485 0.06735486186216
"397" 685 "Amazonia" "Evergreen" 0.484030651629448 0.0840743501272294
"398" 686 "Amazonia" "Evergreen" 0.471090978687873 0.0863865757029818
"399" 687 "Amazonia" "Evergreen" 0.524906239554374 0.103414167321431
"400" 689 "Amazonia" "Semideciduous" 0.415329671509973 0.127416700922416
"401" 691 "Amazonia" "Semideciduous" 0.312674063079912 0.127647298172461
"402" 693 "Amazonia" "Semideciduous" 0.376174350893395 0.175044154923026
"403" 695 "Amazonia" "Semideciduous" 0.540952853896425 0.0521694533826301
"404" 696 "Amazonia" "Semideciduous" 0.425283253627871 0.144926211784843
"405" 697 "Amazonia" "Semideciduous" 0.502520600965975 0.134688935641611
"406" 698 "Amazonia" "Semideciduous" 0.461246834087526 0.0907857522771956
"407" 699 "Amazonia" "Semideciduous" 0.472031628427182 0.118990674474572
"408" 701 "Amazonia" "Semideciduous" 0.506021153829235 0.126565427474389
"409" 702 "Amazonia" "Semideciduous" 0.517364101884731 0.165003482411944
"410" 703 "Amazonia" "Semideciduous" 0.567948415705421 0.127428873852469
"411" 704 "Amazonia" "Semideciduous" 0.424959613227131 0.100730430717166
"412" 707 "Amazonia" "Evergreen" 0.394770812975361 0.151067787706512
"413" 708 "Amazonia" "Evergreen" 0.513059950148946 0.0699855235158455
"414" 709 "Amazonia" "Semideciduous" 0.522574463151044 0.0397481723898392
"415" 711 "Amazonia" "Evergreen" 0.35828553628148 0.122478485010085
"416" 712 "Amazonia" "Evergreen" 0.477629040741776 0.0851233299996429
"417" 713 "Amazonia" "Evergreen" 0.53268057385073 0.0799465029849457
"418" 714 "Amazonia" "Evergreen" 0.345022908648648 0.226765196581778
"419" 716 "Amazonia" "Evergreen" 0.439802569532214 0.0855558612028736
"420" 717 "Amazonia" "Evergreen" 0.403744164270813 0.156589436626407
"421" 718 "Amazonia" "Evergreen" 0.412484087774245 0.145098251512046
"422" 719 "Amazonia" "Evergreen" 0.545438312173946 0.130939937933333
"423" 720 "Amazonia" "Evergreen" 0.428772631357686 0.174743865371412
"424" 721 "Amazonia" "Evergreen" 0.469487844640361 0.174570895638053
"425" 722 "Amazonia" "Evergreen" 0.447502455009099 0.101789352677535
"426" 723 "Amazonia" "Evergreen" 0.478085099067009 0.121500280377541
"427" 724 "Amazonia" "Evergreen" 0.379869323100683 0.166072810594194
"428" 726 "Amazonia" "Evergreen" 0.491435442561324 0.114730633595766
"429" 727 "Amazonia" "Evergreen" 0.400136253973619 0.139035331733052
"430" 728 "Amazonia" "Evergreen" 0.382614543496723 0.137894937318563
"431" 729 "Amazonia" "Evergreen" 0.539997152380164 0.0959201890586972
"432" 730 "Amazonia" "Evergreen" 0.38041720032058 0.0817173404295311
"433" 731 "Amazonia" "Evergreen" 0.43079663501381 0.110040537141842
"434" 732 "Amazonia" "Evergreen" 0.395581032052305 0.13589388799353
"435" 733 "Amazonia" "Evergreen" 0.354546619983997 0.0663997242691942
"436" 734 "Amazonia" "Evergreen" 0.362435602970345 0.0643335127954802
"437" 735 "Amazonia" "Evergreen" 0.500750794454572 0.168252170811873
"438" 736 "Amazonia" "Evergreen" 0.361716328315684 0.0847321914080352
"439" 737 "Amazonia" "Evergreen" 0.450572464907217 0.10171341801754
"440" 738 "Amazonia" "Evergreen" 0.468213379360465 0.178971341224573
"441" 739 "Amazonia" "Evergreen" 0.484165061436542 0.14763642811837
"442" 740 "Amazonia" "Evergreen" 0.441180237426533 0.135409095731811
"443" 741 "Amazonia" "Evergreen" 0.404697505976943 0.114900541405339
"444" 742 "Amazonia" "Evergreen" 0.450878638358727 0.128609226714024
"445" 743 "Amazonia" "Evergreen" 0.465246732254256 0.12489588997577
"446" 745 "Amazonia" "Evergreen" 0.520711515610288 0.146180087327685
"447" 746 "Amazonia" "Evergreen" 0.399181117863502 0.134268835590876
"448" 747 "Amazonia" "Evergreen" 0.467813658136576 0.156057476894289
"449" 748 "Amazonia" "Evergreen" 0.416940348243368 0.12705486037955
"450" 749 "Amazonia" "Evergreen" 0.434458819917599 0.129343858163375
"451" 750 "Amazonia" "Evergreen" 0.42709704734167 0.0860167306720525
"452" 751 "Amazonia" "Evergreen" 0.443141153468426 0.151728014710252
"453" 752 "Amazonia" "Evergreen" 0.4270867701823 0.10278625017973
"454" 753 "Amazonia" "Evergreen" 0.464092547614073 0.111003688400497
"455" 755 "Amazonia" "Evergreen" 0.475345185111637 0.0836759246650438
"456" 756 "Amazonia" "Evergreen" 0.373919058698104 0.100008554090297
"457" 757 "Amazonia" "Evergreen" 0.496599858745385 0.0931276569520374
"458" 759 "Amazonia" "Evergreen" 0.474949762115207 0.129387609040928
"459" 760 "Amazonia" "Evergreen" 0.429124308555288 0.0552814966313997
"460" 761 "Amazonia" "Evergreen" 0.372767777660977 0.111967729331941
"461" 763 "Amazonia" "Evergreen" 0.424020215177611 0.089001516087554
"462" 765 "Amazonia" "Evergreen" 0.444591236969931 0.118234976487576
"463" 766 "Amazonia" "Evergreen" 0.54434539264319 0.1271356670552
"464" 767 "Amazonia" "Evergreen" 0.570916906899184 0.0916573652987382
"465" 768 "Amazonia" "Evergreen" 0.489052169958544 0.163973230108887
"466" 769 "Amazonia" "Evergreen" 0.42083584151437 0.143786250983448
"467" 772 "Amazonia" "Evergreen" 0.515153577571644 0.11680665249938
"468" 773 "Amazonia" "Evergreen" 0.523101467285027 0.0633016577717251
"469" 775 "Amazonia" "Evergreen" 0.420044299498486 0.0678894137936165
"470" 777 "Amazonia" "Evergreen" 0.48846072743151 0.0604937578036955
"471" 778 "Amazonia" "Evergreen" 0.374987616601522 0.16918058066193
"472" 779 "Amazonia" "Evergreen" 0.434140982557705 0.0568443164181658
"473" 780 "Amazonia" "Evergreen" 0.506696981637422 0.11940179661635
"474" 781 "Amazonia" "Evergreen" 0.455095101011459 0.115465023143307
"475" 782 "Amazonia" "Evergreen" 0.506925988634807 0.0777376277321006
"476" 783 "Amazonia" "Evergreen" 0.433175643353413 0.0663364083880594
"477" 784 "Amazonia" "Evergreen" 0.464610786316102 0.0458076876935448
"478" 785 "Amazonia" "Evergreen" 0.527217980834742 0.170199748797927
"479" 786 "Amazonia" "Evergreen" 0.412930134470848 0.120459945695045
"480" 787 "Amazonia" "Evergreen" 0.496382060866251 0.0881212581090248
"481" 788 "Amazonia" "Evergreen" 0.519249657033219 0.0364548438940368
"482" 789 "Amazonia" "Evergreen" 0.410138514254659 0.119969656200748
"483" 790 "Amazonia" "Evergreen" 0.46657423952988 0.0909927150002219
"484" 791 "Amazonia" "Evergreen" 0.534740913866572 0.0969008752646505
"485" 792 "Amazonia" "Evergreen" 0.318131661784275 0.133379410385445
"486" 793 "Amazonia" "Semideciduous" 0.479076701444063 0.102780016798794
"487" 796 "Amazonia" "Semideciduous" 0.530117601127878 0.107579684998035
"488" 797 "Amazonia" "Semideciduous" 0.43652632249686 0.109165823789079
"489" 798 "Amazonia" "Semideciduous" 0.371739435863816 0.0478554397643968
"490" 799 "Amazonia" "Semideciduous" 0.406525473068147 0.143101519664912
"491" 801 "Amazonia" "Semideciduous" 0.470297888556599 0.0695109173387774
"492" 802 "Amazonia" "Semideciduous" 0.501443804119338 0.0965372542452225
"493" 803 "Amazonia" "Semideciduous" 0.444726248000686 0.0627686455156731
"494" 804 "Amazonia" "Semideciduous" 0.480098999610522 0.0582460217825378
"495" 805 "Amazonia" "Semideciduous" 0.465820131244528 0.12672652868432
"496" 806 "Amazonia" "Semideciduous" 0.489520728937214 0.0831667598307413
"497" 967 "Amazonia" "Evergreen" 0.502134420603169 0.0578649014404809
"498" 968 "Amazonia" "Evergreen" 0.330674241290883 0.0782882684607846
"499" 969 "Amazonia" "Evergreen" 0.420239814694852 0.102137145556293
"500" 970 "Amazonia" "Evergreen" 0.478754572592369 0.095933099599205
"501" 971 "Amazonia" "Evergreen" 0.401471341368001 0.103110028230114
"502" 972 "Amazonia" "Evergreen" 0.373237655429599 0.120846552935169
"503" 973 "Amazonia" "Evergreen" 0.48473392947573 0.0901542425773905
"504" 976 "Amazonia" "Evergreen" 0.422539307531633 0.0781765859354018
"505" 977 "Amazonia" "Evergreen" 0.432418980250687 0.145037401042216
"506" 978 "Amazonia" "Evergreen" 0.459461755942658 0.117825640855256
"507" 979 "Amazonia" "Evergreen" 0.381424963471027 0.130243565108808
"508" 980 "Amazonia" "Evergreen" 0.417537463248928 0.072378338062389
"509" 981 "Amazonia" "Evergreen" 0.422003034636628 0.05354701131447
"510" 982 "Amazonia" "Evergreen" 0.465340625812402 0.0484003399013404
"511" 983 "Amazonia" "Evergreen" 0.511261186031307 0.0945537627405758
"512" 984 "Amazonia" "Evergreen" 0.379968140467073 0.123805033231203
"513" 985 "Amazonia" "Evergreen" 0.449835500207493 0.111392338470504
"514" 986 "Amazonia" "Evergreen" 0.426669834205154 0.0836797230390107
"515" 987 "Amazonia" "Evergreen" 0.428845925258938 0.0976638494296004
"516" 988 "Amazonia" "Evergreen" 0.427329585787194 0.0728358493235
"517" 989 "Amazonia" "Evergreen" 0.456037836625928 0.110118455557394
"518" 990 "Amazonia" "Evergreen" 0.536470096814959 0.0952569965644316
"519" 992 "Amazonia" "Evergreen" 0.394327922544778 0.081722890547154
"520" 994 "Amazonia" "Evergreen" 0.468512269899555 0.123185858295044
"521" 995 "Amazonia" "Evergreen" 0.549558414247372 0.0692455903952085
"522" 996 "Amazonia" "Evergreen" 0.377807423378038 0.0604197093475991
"523" 997 "Amazonia" "Evergreen" 0.443283635237426 0.0980339204056753
"524" 998 "Amazonia" "Evergreen" 0.436699011688248 0.0817969467714043
"525" 999 "Amazonia" "Evergreen" 0.520128809372405 0.084817347100845
"526" 1000 "Amazonia" "Evergreen" 0.359630947943632 0.034924788071972
"527" 1001 "Amazonia" "Evergreen" 0.411704565499926 0.087888612905858
"528" 1003 "Amazonia" "Semideciduous" 0.394085290935577 0.0932758209427804
"529" 1004 "Amazonia" "Semideciduous" 0.445442761178704 0.122259288412442
"530" 1005 "Amazonia" "Semideciduous" 0.520384168123777 0.067259337207893
"531" 1006 "Amazonia" "Semideciduous" 0.443034485775167 0.0824421814875474
"532" 1007 "Amazonia" "Semideciduous" 0.445846454087154 0.066449983359565
"533" 1008 "Amazonia" "Semideciduous" 0.389657334585361 0.120806586160142
"534" 1009 "Amazonia" "Semideciduous" 0.479057863448502 0.0677722487669222
"535" 1010 "Amazonia" "Semideciduous" 0.484928725799627 0.0533967435012518
"536" 1011 "Amazonia" "Semideciduous" 0.518960654357097 0.0629510629255569
"537" 1012 "Amazonia" "Semideciduous" 0.499876275861326 0.0788787663000356
"538" 1013 "Amazonia" "Semideciduous" 0.479622991330982 0.0780641763831464
"539" 1014 "Amazonia" "Semideciduous" 0.522543860537655 0.0692057499924435
"540" 1015 "Amazonia" "Semideciduous" 0.470890578072492 0.136078899319045
"541" 1016 "Amazonia" "Semideciduous" 0.374604291263978 0.108275973106204
"542" 1017 "Amazonia" "Semideciduous" 0.464970676469087 0.0525964093090476
"543" 1018 "Amazonia" "Semideciduous" 0.492676461799854 0.0840041648274187
"544" 1019 "Amazonia" "Semideciduous" 0.539134326835483 0.100980551675889
"545" 1021 "Amazonia" "Evergreen" 0.413601914007454 0.135224575206128
"546" 1022 "Amazonia" "Evergreen" 0.371595357907999 0.0742563530066905
"547" 1023 "Amazonia" "Evergreen" 0.481045875608705 0.0956690760785017
"548" 1024 "Amazonia" "Evergreen" 0.379276299701691 0.114565860321759
"549" 1025 "Amazonia" "Semideciduous" 0.458061303084055 0.0858721556093704
"550" 1026 "Amazonia" "Evergreen" 0.434429955561332 0.0739030145158174
"551" 1028 "Amazonia" "Evergreen" 0.503087863795741 0.10799882214068
"552" 1029 "Amazonia" "Evergreen" 0.488075145755866 0.0884317779150528
"553" 1031 "Amazonia" "Evergreen" 0.584963561052333 0.0582079470611446
"554" 1041 "Amazonia" "Evergreen" 0.431717716791417 0.129077910541442
"555" 1043 "Amazonia" "Evergreen" 0.547166290488142 0.135037125144702
"556" 1045 "Amazonia" "Evergreen" 0.334760139994799 0.1132942465961
"557" 1046 "Amazonia" "Semideciduous" 0.431443455743673 0.124044500047539
"558" 1048 "Amazonia" "Semideciduous" 0.440707597185864 0.0777833090047354
"559" 1049 "Amazonia" "Semideciduous" 0.520982391769711 0.0726432197903112
"560" 1052 "Amazonia" "Evergreen" 0.406398370899235 0.164761520473735
"561" 1053 "Amazonia" "Evergreen" 0.443366875275241 0.163342254008337
"562" 1054 "Amazonia" "Semideciduous" 0.561170947413405 0.112164566517927
"563" 1056 "Amazonia" "Semideciduous" 0.41512104693742 0.179405304952576
"564" 1057 "Amazonia" "Semideciduous" 0.415252506877964 0.111636505920057
"565" 1062 "Amazonia" "Semideciduous" 0.434902366429219 0.0957810762046764
"566" 1063 "Amazonia" "Semideciduous" 0.231761299425408 0.0787178217658483
"567" 1064 "Amazonia" "Semideciduous" 0.277063499411615 0.0628001930554131
"568" 1065 "Amazonia" "Semideciduous" 0.131325270094404 0.0372560067159114
"569" 1067 "Amazonia" "Semideciduous" 0.44592258940725 0.0932318146836141
"570" 1069 "Amazonia" "Semideciduous" 0.458263485254014 0.136613869216637
"571" 1070 "Amazonia" "Evergreen" 0.441002505057325 0.0663046784059568
"572" 1071 "Amazonia" "Evergreen" 0.454212030454807 0.122437194335551
"573" 1072 "Amazonia" "Evergreen" 0.484660571381258 0.0985814600662771
"574" 1073 "Amazonia" "Evergreen" 0.560285859691293 0.0899319198176783
"575" 1074 "Amazonia" "Evergreen" 0.432565680213168 0.0821034495642552
"576" 1076 "Amazonia" "Evergreen" 0.466645274870128 0.124577753655234
"577" 1077 "Amazonia" "Evergreen" 0.539201829481498 0.0604793526687324
"578" 1078 "Amazonia" "Evergreen" 0.465979651086974 0.0693292366074433
"579" 1079 "Amazonia" "Evergreen" 0.428455484609199 0.0853465787884664
"580" 1080 "Amazonia" "Evergreen" 0.435651257642931 0.0814269515324761
"581" 1081 "Amazonia" "Evergreen" 0.387101013482795 0.0600591419223657
"582" 1082 "Amazonia" "Evergreen" 0.551599653793414 0.104388256456301
"583" 1083 "Amazonia" "Semideciduous" 0.460129152025069 0.0882987953946234
"584" 1085 "Amazonia" "Semideciduous" 0.443828557896119 0.097265092498858
"585" 1086 "Amazonia" "Semideciduous" 0.510189076379578 0.0762701646757948
"586" 1087 "Amazonia" "Semideciduous" 0.439902715712997 0.0550350184861506
"587" 1176 "Atlantic Forest" "Semideciduous" 0.299509842731888 0.1084160341706
"588" 1265 "Atlantic Forest" "Evergreen" 0.437789079226317 0.132059416391794
"589" 1266 "Atlantic Forest" "Evergreen" 0.480000671111395 0.149419015159103
"590" 1272 "Atlantic Forest" "Semideciduous" 0.381679381547085 0.0994075010397669
"591" 1519 "Atlantic Forest" "Semideciduous" 0.482861590707727 0.0667334239184171
"592" 1541 "Atlantic Forest" "Evergreen" 0.486376714680789 0.150648427688403
"593" 1542 "Atlantic Forest" "Evergreen" 0.552327737759884 0.104414927421812
"594" 1587 "Atlantic Forest" "Semideciduous" 0.502439315879818 0.162365189836148
"595" 1594 "Atlantic Forest" "Semideciduous" 0.432722854940738 0.121436776253084
"596" 1595 "Atlantic Forest" "Semideciduous" 0.431083819443995 0.179406222444134
"597" 1846 "Atlantic Forest" "Deciduous" 0.305287044704529 0.151665233185009
"598" 1847 "Atlantic Forest" "Deciduous" 0.261007143351705 0.134278544456626
"599" 2356 "Caatinga" "Deciduous" 0.40748690167074 0.138874307750742
"600" 2357 "Caatinga" "Deciduous" 0.36048327135489 0.132219615753919
"601" 2359 "Caatinga" "Deciduous" 0.303378560757859 0.150839854048214
"602" 2360 "Caatinga" "Deciduous" 0.452765198275471 0.154438805207413
"603" 2361 "Caatinga" "Deciduous" 0.460639642687813 0.147296208360955
"604" 2362 "Caatinga" "Deciduous" 0.410228582741537 0.146826003379428
"605" 2363 "Caatinga" "Deciduous" 0.355438405063525 0.165768814480152
"606" 2365 "Caatinga" "Deciduous" 0.388303475583908 0.11193392571948
"607" 2366 "Caatinga" "Deciduous" 0.43194771959029 0.171978701524463
"608" 2367 "Caatinga" "Deciduous" 0.422096140443661 0.152296697074263
"609" 2368 "Caatinga" "Deciduous" 0.506657991263364 0.16090994066797
"610" 2371 "Caatinga" "Deciduous" 0.392430067232699 0.162503665669711
"611" 2372 "Caatinga" "Deciduous" 0.213790220347885 0.0969630668801021
"612" 2373 "Caatinga" "Deciduous" 0.246698816143688 0.147739738477646
"613" 2375 "Caatinga" "Deciduous" 0.329269664641392 0.0879934438916795
"614" 2376 "Caatinga" "Deciduous" 0.240691576399013 0.101026966128808
"615" 2377 "Caatinga" "Deciduous" 0.351416821275194 0.14939182532805
"616" 2382 "Caatinga" "Deciduous" 0.327769184249504 0.110205433894905
"617" 2383 "Caatinga" "Deciduous" 0.33217309927742 0.154964438153109
"618" 2384 "Caatinga" "Deciduous" 0.415300629760323 0.15270781052108
"619" 2385 "Caatinga" "Deciduous" 0.270610703822068 0.138129869238423
"620" 2386 "Caatinga" "Deciduous" 0.295796542863822 0.128167273261244
"621" 2387 "Caatinga" "Deciduous" 0.302500797929992 0.137560493480845
"622" 2388 "Caatinga" "Deciduous" 0.309469340448081 0.0687976295093006
"623" 2389 "Caatinga" "Deciduous" 0.416191118617543 0.127266293063957
"624" 2390 "Caatinga" "Deciduous" 0.326087248715275 0.117156277507776
"625" 2391 "Caatinga" "Deciduous" 0.434283307397115 0.103231455178078
"626" 2392 "Caatinga" "Deciduous" 0.445585942980882 0.0786454430911445
"627" 2393 "Caatinga" "Deciduous" 0.459838750388109 0.165120773143455
"628" 2394 "Caatinga" "Deciduous" 0.425816762483853 0.134395550372224
"629" 2395 "Caatinga" "Deciduous" 0.268837308193538 0.0918868668679933
"630" 2396 "Caatinga" "Deciduous" 0.434818227289246 0.135569848634093
"631" 2397 "Caatinga" "Deciduous" 0.303662027946252 0.172902082206141
"632" 2398 "Caatinga" "Deciduous" 0.298062895644207 0.109611864326857
"633" 2399 "Caatinga" "Deciduous" 0.353487020217454 0.147534748073442
"634" 2400 "Caatinga" "Deciduous" 0.295831279873774 0.114384820447028
"635" 2401 "Caatinga" "Deciduous" 0.356582136234548 0.118670931906903
"636" 2402 "Caatinga" "Deciduous" 0.359726768667864 0.112285384975623
"637" 2403 "Caatinga" "Deciduous" 0.410055925582305 0.123306846337387
"638" 2404 "Caatinga" "Deciduous" 0.35632452203814 0.212805923308582
"639" 2405 "Caatinga" "Deciduous" 0.210811904860014 0.083549178922345
"640" 2406 "Caatinga" "Deciduous" 0.230833552110629 0.0713315529394372
"641" 2407 "Caatinga" "Deciduous" 0.222577494519944 0.111939917007584
"642" 2408 "Caatinga" "Deciduous" 0.251160416552625 0.13327042818413
"643" 2409 "Caatinga" "Deciduous" 0.314030921872717 0.146133468049025
"644" 2410 "Caatinga" "Deciduous" 0.312664070705138 0.159160779272838
"645" 2411 "Caatinga" "Deciduous" 0.287253094946063 0.139314527727352
"646" 2412 "Caatinga" "Deciduous" 0.31500879645465 0.15592045663164
"647" 2413 "Caatinga" "Deciduous" 0.375044991234416 0.192921243074668
"648" 2414 "Caatinga" "Deciduous" 0.294724719475033 0.147926515241808
"649" 2415 "Caatinga" "Deciduous" 0.216765734346491 0.102923983887743
"650" 2416 "Caatinga" "Deciduous" 0.323752650938487 0.154561161145272
"651" 2417 "Caatinga" "Deciduous" 0.327400404750186 0.154476825464602
"652" 2418 "Caatinga" "Deciduous" 0.307797924361755 0.168458188569266
"653" 2419 "Caatinga" "Deciduous" 0.352794733656597 0.16956137360336
"654" 2420 "Caatinga" "Deciduous" 0.306174811327023 0.131942600772443
"655" 2421 "Caatinga" "Deciduous" 0.259308503144542 0.153846914313178
"656" 2422 "Caatinga" "Deciduous" 0.225026209648194 0.12576451794865
"657" 2423 "Caatinga" "Deciduous" 0.349944369972891 0.163144528873266
"658" 2424 "Caatinga" "Deciduous" 0.347688064676228 0.155028643404121
"659" 2425 "Caatinga" "Deciduous" 0.257686551687247 0.145523454815313
"660" 2426 "Caatinga" "Deciduous" 0.291006618111071 0.147475463520782
"661" 2428 "Caatinga" "Deciduous" 0.303937191140424 0.153207694150582
"662" 2430 "Caatinga" "Deciduous" 0.370910447457411 0.169963973967928
"663" 2431 "Caatinga" "Deciduous" 0.215954035687322 0.114214224034666
"664" 2432 "Caatinga" "Deciduous" 0.286948862281291 0.123194476913447
"665" 2433 "Caatinga" "Deciduous" 0.259324005454531 0.139441886381689
"666" 2434 "Caatinga" "Deciduous" 0.348426230608432 0.104106091235265
"667" 2435 "Caatinga" "Deciduous" 0.269878985610523 0.159277845016373
"668" 2436 "Caatinga" "Deciduous" 0.372103438233584 0.192214997296678
"669" 2437 "Caatinga" "Deciduous" 0.284144980708248 0.100293804567899
"670" 2438 "Caatinga" "Deciduous" 0.219867894860605 0.124124263319766
"671" 2439 "Caatinga" "Deciduous" 0.360371362449761 0.159445605059659
"672" 2440 "Caatinga" "Deciduous" 0.304198445651832 0.0914241931224828
"673" 2447 "Caatinga" "Deciduous" 0.398086219824585 0.11319870071566
"674" 2448 "Caatinga" "Deciduous" 0.166173601867162 0.114808606573836
"675" 2449 "Caatinga" "Deciduous" 0.176480112166533 0.138639670548453
"676" 2450 "Caatinga" "Deciduous" 0.30469948681397 0.0708658246045688
"677" 2451 "Caatinga" "Deciduous" 0.3409494983914 0.134171852669402
"678" 2452 "Caatinga" "Deciduous" 0.152840835287575 0.0666330365743106
"679" 2453 "Caatinga" "Deciduous" 0.313772951002546 0.0966723321916801
"680" 2454 "Caatinga" "Deciduous" 0.184485746665642 0.0843876037414055
"681" 2455 "Caatinga" "Deciduous" 0.276810324351461 0.122421714951192
"682" 2456 "Caatinga" "Deciduous" 0.276005105983837 0.132191894488042
"683" 2457 "Caatinga" "Deciduous" 0.323177624438744 0.139520202319008
"684" 2458 "Caatinga" "Deciduous" 0.262054003359263 0.102061619575784
"685" 2459 "Caatinga" "Deciduous" 0.307184448437413 0.0927869859570301
"686" 2460 "Caatinga" "Deciduous" 0.325965174909635 0.0973668568542683
"687" 2461 "Caatinga" "Deciduous" 0.246978177209131 0.0903823176454169
"688" 2462 "Caatinga" "Deciduous" 0.26647523139769 0.0693668424369323
"689" 2463 "Caatinga" "Deciduous" 0.283856535465564 0.12424059459704
"690" 2464 "Caatinga" "Deciduous" 0.269389512301839 0.0877791407292191
"691" 2465 "Caatinga" "Deciduous" 0.317301769401174 0.0902333023271273
"692" 2466 "Caatinga" "Deciduous" 0.277849019782469 0.129378750833546
"693" 2467 "Caatinga" "Deciduous" 0.245206384775559 0.148190061671775
"694" 2468 "Caatinga" "Deciduous" 0.27990967288267 0.141736828899784
"695" 2469 "Caatinga" "Deciduous" 0.247045322100115 0.0935483819645877
"696" 2470 "Caatinga" "Deciduous" 0.309119825181163 0.121042848503749
"697" 2471 "Caatinga" "Deciduous" 0.290256952307655 0.0706149906466931
"698" 2472 "Caatinga" "Deciduous" 0.230305014534589 0.12647662513339
"699" 2473 "Caatinga" "Deciduous" 0.334314972837858 0.146828653491957
"700" 2474 "Caatinga" "Deciduous" 0.414741399994278 0.146140354386268
"701" 2475 "Caatinga" "Deciduous" 0.426189421922556 0.125338721379085
"702" 2476 "Caatinga" "Deciduous" 0.305701425112025 0.169770087171961
"703" 2477 "Caatinga" "Deciduous" 0.38226239658057 0.187125460657428
"704" 2478 "Caatinga" "Deciduous" 0.222190540099502 0.101760998601186
"705" 2479 "Caatinga" "Deciduous" 0.324553644439026 0.131952237910118
"706" 2480 "Caatinga" "Deciduous" 0.385197269406101 0.0930390591524798
"707" 2481 "Caatinga" "Deciduous" 0.22908574139052 0.13012657643734
"708" 2482 "Caatinga" "Deciduous" 0.330477919704542 0.145334665561498
"709" 2483 "Caatinga" "Deciduous" 0.301344040397884 0.145666838650105
"710" 2484 "Caatinga" "Deciduous" 0.344717759716536 0.1397540877925
"711" 2486 "Caatinga" "Deciduous" 0.370194579421446 0.0629460238216854
"712" 2487 "Caatinga" "Deciduous" 0.337924803345064 0.0558305238776135
"713" 2488 "Caatinga" "Deciduous" 0.363078694514047 0.199142129639455
"714" 2489 "Caatinga" "Deciduous" 0.392066937987189 0.0553952637891344
"715" 2490 "Caatinga" "Deciduous" 0.400469996518757 0.065279994015263
"716" 2492 "Caatinga" "Deciduous" 0.357400344514224 0.166166032122919
"717" 2494 "Caatinga" "Deciduous" 0.35302916028935 0.0762313032799627
"718" 2497 "Caatinga" "Deciduous" 0.302511409633515 0.137522379509176
"719" 2498 "Caatinga" "Deciduous" 0.30164912364548 0.173546608224793
"720" 2499 "Caatinga" "Deciduous" 0.351067123558143 0.177617353135051
"721" 2500 "Caatinga" "Deciduous" 0.374410684656409 0.170091357604168
"722" 2501 "Caatinga" "Deciduous" 0.368292195002044 0.162995050391993
"723" 2502 "Caatinga" "Deciduous" 0.362164465356542 0.13685479073996
"724" 2503 "Caatinga" "Deciduous" 0.31308707995792 0.116822632933642
"725" 2504 "Caatinga" "Deciduous" 0.388658524986498 0.165929302000525
"726" 2505 "Caatinga" "Deciduous" 0.45008168563076 0.159475936938252
"727" 2506 "Caatinga" "Deciduous" 0.445709604031031 0.152122478327643
"728" 2510 "Caatinga" "Deciduous" 0.293136205044634 0.132612643417417
"729" 2511 "Caatinga" "Deciduous" 0.439955548289197 0.149510724807177
"730" 2512 "Caatinga" "Deciduous" 0.535410661762645 0.148834450511766
"731" 2514 "Caatinga" "Deciduous" 0.314072330021508 0.112373055384974
